08/11 14:34:00 FINE sim.Admin|Log for simulation 1 started
08/11 14:34:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1497097527, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
08/11 14:34:30 SEVERE demand.CampaignImpl|Campaign #2040881732 impressed while over limit. Current cost: 1.9329759518711913 Budget limit: 1.932
08/11 14:34:30 SEVERE agents.DemandAgent|Day 3 :Campaign limit expired Impressed while over limit: 2040881732, daily limit was: 1932, 1.932 values are: 1285.5652872609653, 1.9329759518711913, total limit was: 2147483647, Infinity total values are: 1360.82014081194981285.5652872609653, 1.93387669482508851.9329759518711913
08/11 14:34:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2040881732, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
08/11 14:34:30 SEVERE demand.CampaignImpl|Campaign #2076834119 impressed while over limit. Current cost: 0.18538823968534876 Budget limit: 2.038
08/11 14:34:30 SEVERE agents.DemandAgent|Day 3 :Campaign limit expired Impressed while over limit: 2076834119, daily limit was: 3529, 2.038 values are: 3529.289666068658, 0.18538823968534876, total limit was: 2147483647, Infinity total values are: 0.03529.289666068658, 0.00.18538823968534876
08/11 14:34:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2076834119, AdNetwork=adv1] due to limit. My name is adv1
08/11 14:34:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 774
08/11 14:34:30 INFO sim.Simulation|***** START OF TIME 3 COMPLETE *****
08/11 14:34:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1423434365605504 Cmp ID: 2125998381 Cmp Bid: 2193
08/11 14:34:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.11026665358516487 Cmp ID: 2125998381 Cmp Bid: 2172
08/11 14:34:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1348449723128652 Cmp ID: 2125998381 Cmp Bid: 5055
08/11 14:34:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.16741011613604462 Cmp ID: 2125998381 Cmp Bid: 897
08/11 14:34:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1532984137016568 Cmp ID: 2125998381 Cmp Bid: 1893
08/11 14:34:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.19317680599939652 Cmp ID: 2125998381 Cmp Bid: 1043
08/11 14:34:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.16068587943023127 Cmp ID: 2125998381 Cmp Bid: 5679
08/11 14:34:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from adv1 : UCS Bid: 0.14497303218803492 Cmp ID: 2125998381 Cmp Bid: 5613
08/11 14:34:40 INFO sim.Simulation|***** START OF TIME 4 *****
08/11 14:34:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1208878884 at price 9.54
08/11 14:34:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1208878884 at price 9.54
08/11 14:34:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1497097527 at price 3.037
08/11 14:34:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1497097527 at price 3.037
08/11 14:34:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #140321219 at price 9.54
08/11 14:34:40 INFO demand.CampaignImpl|Applied daily limit for campaign #140321219 at price 9.54
08/11 14:34:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2040881732 at price 1.932
08/11 14:34:40 INFO demand.CampaignImpl|Applied daily limit for campaign #2040881732 at price 1.932
08/11 14:34:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #273507228 at price 6.31
08/11 14:34:40 INFO demand.CampaignImpl|Applied daily limit for campaign #273507228 at price 6.31
08/11 14:34:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #497068469 at price 1.708
08/11 14:34:40 INFO demand.CampaignImpl|Applied daily limit for campaign #497068469 at price 1.708
08/11 14:34:40 INFO agents.DemandAgent|Day 4 : Auction pending campaign: CampaignImpl [id=2125998381, reachImps=6625, dayStart=5, dayEnd=14, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.643618258845211, mobileCoef=2.3509886959500155, budgetMillis=0, advertiser=null]
08/11 14:34:40 FINE agents.DemandAgent|Day 4 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
08/11 14:34:40 FINE agents.DemandAgent|Day 4 :Reporting campaign auction results... CampaignImpl [id=2125998381, reachImps=6625, dayStart=5, dayEnd=14, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.643618258845211, mobileCoef=2.3509886959500155, budgetMillis=1043, advertiser=DummyAdnetwork-4]
08/11 14:34:40 FINE agents.DemandAgent|Day 4 :Reporting UCS auction results... DummyAdnetwork-5[efday=4, level=0.9, price=0.12042850774900747] DummyAdnetwork-4[efday=4, level=0.5314410000000002, price=0.05405838509586429] DummyAdnetwork-3[efday=4, level=0.47829690000000014, price=0.0] adv1[efday=4, level=0.5904900000000002, price=0.062074824740668284] DummyAdnetwork-2[efday=4, level=0.81, price=0.10164614178858554] DummyAdnetwork-7[efday=4, level=0.6561000000000001, price=0.06971335945612606] DummyAdnetwork-6[efday=4, level=1.0, price=0.1481000950277016] DummyAdnetwork[efday=4, level=0.7290000000000001, price=0.08105102858543282] 
08/11 14:34:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@1c98977e
08/11 14:34:40 INFO agents.DemandAgent|Day 4 :Notifying new campaign opportunity: CampaignImpl [id=479167336, reachImps=8012, dayStart=6, dayEnd=10, targetSegment=[LOW_INCOME], videoCoef=2.7598460786315364, mobileCoef=1.5167152437021771, budgetMillis=0, advertiser=null]
08/11 14:34:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:34:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:34:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:34:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:34:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:34:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:34:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:34:40 SEVERE demand.CampaignImpl|Campaign #2040881732 impressed while over limit. Current cost: 0.685185275600835 Budget limit: 1.932
08/11 14:34:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 2040881732, daily limit was: 571, 1.932 values are: 572.1290920648494, 0.685185275600835, total limit was: 2147483647, Infinity total values are: 2646.385428072915572.1290920648494, 3.866852646696280.685185275600835
08/11 14:34:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2040881732, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
08/11 14:34:40 SEVERE demand.CampaignImpl|Campaign #1497097527 impressed while over limit. Current cost: 0.26393533439266387 Budget limit: 3.037
08/11 14:34:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 1497097527, daily limit was: 841, 3.037 values are: 842.6831623078646, 0.26393533439266387, total limit was: 2147483647, Infinity total values are: 3837.1160062904937842.6831623078646, 3.0474446142990340.26393533439266387
08/11 14:34:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1497097527, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
08/11 14:34:40 SEVERE demand.CampaignImpl|Campaign #1208878884 impressed while over limit. Current cost: 7.7576681708154105 Budget limit: 9.54
08/11 14:34:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 1208878884, daily limit was: 4587, 9.54 values are: 4589.208957298729, 7.7576681708154105, total limit was: 2147483647, Infinity total values are: 5523.1746645274414589.208957298729, 0.051950176287975617.7576681708154105
08/11 14:34:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1208878884, AdNetwork=DummyAdnetwork] due to limit. My name is DummyAdnetwork
08/11 14:34:40 SEVERE demand.CampaignImpl|Campaign #140321219 impressed while over limit. Current cost: 0.6740516824483372 Budget limit: 9.54
08/11 14:34:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 140321219, daily limit was: 1075, 9.54 values are: 1076.0522726316678, 0.6740516824483372, total limit was: 2147483647, Infinity total values are: 10194.4544147126161076.0522726316678, 0.267936303199129640.6740516824483372
08/11 14:34:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=140321219, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
08/11 14:34:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 472
08/11 14:34:40 INFO sim.Simulation|***** START OF TIME 4 COMPLETE *****
08/11 14:34:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.15432360734356854 Cmp ID: 479167336 Cmp Bid: 1005
08/11 14:34:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.12096680801808257 Cmp ID: 479167336 Cmp Bid: 7070
08/11 14:34:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.14854762676074273 Cmp ID: 479167336 Cmp Bid: 7003
08/11 14:34:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.10350043617580211 Cmp ID: 479167336 Cmp Bid: 1973
08/11 14:34:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from adv1 : UCS Bid: 0.16941897831442726 Cmp ID: 479167336 Cmp Bid: 5788
08/11 14:34:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.19501750647272792 Cmp ID: 479167336 Cmp Bid: 349
08/11 14:34:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.13139501065474135 Cmp ID: 479167336 Cmp Bid: 1828
08/11 14:34:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.19194321243412882 Cmp ID: 479167336 Cmp Bid: 6260
08/11 14:34:50 INFO sim.Simulation|***** START OF TIME 5 *****
08/11 14:34:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1208878884 at price 9.54
08/11 14:34:50 INFO demand.CampaignImpl|Applied daily limit for campaign #1208878884 at price 9.54
08/11 14:34:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2125998381 at price 1.043
08/11 14:34:50 INFO demand.CampaignImpl|Applied daily limit for campaign #2125998381 at price 1.043
08/11 14:34:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #273507228 at price 6.31
08/11 14:34:50 INFO demand.CampaignImpl|Applied daily limit for campaign #273507228 at price 6.31
08/11 14:34:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #497068469 at price 1.708
08/11 14:34:50 INFO demand.CampaignImpl|Applied daily limit for campaign #497068469 at price 1.708
08/11 14:34:50 INFO agents.DemandAgent|Day 5 : Auction pending campaign: CampaignImpl [id=479167336, reachImps=8012, dayStart=6, dayEnd=10, targetSegment=[LOW_INCOME], videoCoef=2.7598460786315364, mobileCoef=1.5167152437021771, budgetMillis=0, advertiser=null]
08/11 14:34:50 FINE agents.DemandAgent|Day 5 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
08/11 14:34:50 FINE agents.DemandAgent|Day 5 :Reporting campaign auction results... CampaignImpl [id=479167336, reachImps=8012, dayStart=6, dayEnd=10, targetSegment=[LOW_INCOME], videoCoef=2.7598460786315364, mobileCoef=1.5167152437021771, budgetMillis=1828, advertiser=DummyAdnetwork]
08/11 14:34:50 FINE agents.DemandAgent|Day 5 :Reporting UCS auction results... DummyAdnetwork-5[efday=5, level=0.7290000000000001, price=0.10568534046507747] DummyAdnetwork-4[efday=5, level=0.9, price=0.14461729148720814] DummyAdnetwork-3[efday=5, level=0.5314410000000002, price=0.05860022064795362] adv1[efday=5, level=0.6561000000000001, price=0.09339152872737713] DummyAdnetwork-2[efday=5, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=5, level=0.81, price=0.12417171509834203] DummyAdnetwork-6[efday=5, level=1.0, price=0.16741011613604462] DummyAdnetwork[efday=5, level=0.5904900000000002, price=0.07962460770102381] 
08/11 14:34:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5a2f09e3 event: tau.tac.adx.messages.UserClassificationServiceNotification@72a8adb2
08/11 14:34:50 INFO agents.DemandAgent|Day 5 :Notifying new campaign opportunity: CampaignImpl [id=718530558, reachImps=1325, dayStart=7, dayEnd=11, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.4715002146208307, mobileCoef=1.7396198059097747, budgetMillis=0, advertiser=null]
08/11 14:34:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:34:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:34:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:34:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:34:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:34:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:34:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:34:50 SEVERE demand.CampaignImpl|Campaign #273507228 impressed while over limit. Current cost: 4.421278932769796 Budget limit: 6.31
08/11 14:34:50 SEVERE agents.DemandAgent|Day 5 :Campaign limit expired Impressed while over limit: 273507228, daily limit was: 5831, 6.31 values are: 5832.513899115027, 4.421278932769796, total limit was: 2147483647, Infinity total values are: 23921.946752448355832.513899115027, 1.47534289029114674.421278932769796
08/11 14:34:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=273507228, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
08/11 14:34:50 SEVERE demand.CampaignImpl|Campaign #1208878884 impressed while over limit. Current cost: 0.0016713811295291394 Budget limit: 9.54
08/11 14:34:50 SEVERE agents.DemandAgent|Day 5 :Campaign limit expired Impressed while over limit: 1208878884, daily limit was: 4016, 9.54 values are: 4016.5937505066127, 0.0016713811295291394, total limit was: 2147483647, Infinity total values are: 10112.383621826174016.5937505066127, 7.8096183471033860.0016713811295291394
08/11 14:34:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1208878884, AdNetwork=DummyAdnetwork] due to limit. My name is DummyAdnetwork
08/11 14:34:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 443
08/11 14:34:50 INFO sim.Simulation|***** START OF TIME 5 COMPLETE *****
08/11 14:34:51 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.16660247134326633 Cmp ID: 718530558 Cmp Bid: 1278
08/11 14:34:51 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.12517859579118237 Cmp ID: 718530558 Cmp Bid: 1009
08/11 14:34:51 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.19217889592024356 Cmp ID: 718530558 Cmp Bid: 333
08/11 14:34:51 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.13645432517325704 Cmp ID: 718530558 Cmp Bid: 1211
08/11 14:34:51 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from adv1 : UCS Bid: 0.10078775040849981 Cmp ID: 718530558 Cmp Bid: 563
08/11 14:34:51 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1492619265423735 Cmp ID: 718530558 Cmp Bid: 868
08/11 14:34:51 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.19039159536424266 Cmp ID: 718530558 Cmp Bid: 694
08/11 14:34:51 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.10269109714567481 Cmp ID: 718530558 Cmp Bid: 202
08/11 14:35:00 INFO sim.Simulation|***** START OF TIME 6 *****
08/11 14:35:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #479167336 at price 1.828
08/11 14:35:00 INFO demand.CampaignImpl|Applied daily limit for campaign #479167336 at price 1.828
08/11 14:35:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2125998381 at price 1.043
08/11 14:35:00 INFO demand.CampaignImpl|Applied daily limit for campaign #2125998381 at price 1.043
08/11 14:35:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #497068469 at price 1.708
08/11 14:35:00 INFO demand.CampaignImpl|Applied daily limit for campaign #497068469 at price 1.708
08/11 14:35:00 INFO agents.DemandAgent|Day 6 : Auction pending campaign: CampaignImpl [id=718530558, reachImps=1325, dayStart=7, dayEnd=11, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.4715002146208307, mobileCoef=1.7396198059097747, budgetMillis=0, advertiser=null]
08/11 14:35:00 INFO demand.CampaignImpl|Campaign 2040881732 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=3218.5145201377645, otherImps=0.0, cost=4.552037922297115] Reach 1932 ERR 1.2558916356789138 Budget 1.932 Revenue 2.4263826401316613
08/11 14:35:00 INFO demand.CampaignImpl|Campaign 962238266 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=2591.566400436159, otherImps=0.0, cost=1.6851463077142852] Reach 1932 ERR 1.1907906476289811 Budget 1.932 Revenue 2.3006075312191916
08/11 14:35:00 INFO demand.CampaignImpl|Campaign 140321219 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=11270.506687344285, otherImps=0.0, cost=0.9419879856474669] Reach 9540 ERR 1.1292205634240986 Budget 9.54 Revenue 10.7727641750659
