08/11 14:45:00 FINE sim.Admin|Log for simulation 2 started
08/11 14:45:30 SEVERE agents.DemandAgent|Day 3 :Campaign limit expired Impressed while over limit: 1680697118, daily limit was: 1673, 7.02 values are: 1673.734226649699, 3.0906055552039984, total limit was: 2147483647, Infinity total values are: 6469.7655747222471673.734226649699, 0.88138352176868583.0906055552039984
08/11 14:45:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1680697118, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
08/11 14:45:30 SEVERE demand.CampaignImpl|Campaign #745070302 impressed while over limit. Current cost: 1.3655865019193343 Budget limit: 3.312
08/11 14:45:30 SEVERE agents.DemandAgent|Day 3 :Campaign limit expired Impressed while over limit: 745070302, daily limit was: 1786, 3.312 values are: 1788.56923826105, 1.3655865019193343, total limit was: 2147483647, Infinity total values are: 2773.6743215570341788.56923826105, 3.31488131018789241.3655865019193343
08/11 14:45:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=745070302, AdNetwork=adv1] due to limit. My name is adv1
08/11 14:45:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 490
08/11 14:45:30 INFO sim.Simulation|***** START OF TIME 3 COMPLETE *****
08/11 14:45:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.17327632444933144 Cmp ID: 1017666705 Cmp Bid: 1429
08/11 14:45:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from adv1 : UCS Bid: 0.12463343607458591 Cmp ID: 1017666705 Cmp Bid: 2872
08/11 14:45:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.15156640308511632 Cmp ID: 1017666705 Cmp Bid: 744
08/11 14:45:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.18484322439175893 Cmp ID: 1017666705 Cmp Bid: 1299
08/11 14:45:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.18579044169361256 Cmp ID: 1017666705 Cmp Bid: 1524
08/11 14:45:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1147591788848161 Cmp ID: 1017666705 Cmp Bid: 365
08/11 14:45:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.11819518418813339 Cmp ID: 1017666705 Cmp Bid: 2474
08/11 14:45:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1711215609434722 Cmp ID: 1017666705 Cmp Bid: 2391
08/11 14:45:40 INFO sim.Simulation|***** START OF TIME 4 *****
08/11 14:45:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1670524696 at price 6.507
08/11 14:45:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1670524696 at price 6.507
08/11 14:45:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #745070302 at price 3.312
08/11 14:45:40 INFO demand.CampaignImpl|Applied daily limit for campaign #745070302 at price 3.312
08/11 14:45:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #81333724 at price 5.414
08/11 14:45:40 INFO demand.CampaignImpl|Applied daily limit for campaign #81333724 at price 5.414
08/11 14:45:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #833158839 at price 5.804
08/11 14:45:40 INFO demand.CampaignImpl|Applied daily limit for campaign #833158839 at price 5.804
08/11 14:45:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #133410643 at price 9.077
08/11 14:45:40 INFO demand.CampaignImpl|Applied daily limit for campaign #133410643 at price 9.077
08/11 14:45:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1680697118 at price 7.02
08/11 14:45:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1680697118 at price 7.02
08/11 14:45:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1364089529 at price 0.218
08/11 14:45:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1364089529 at price 0.218
08/11 14:45:40 INFO agents.DemandAgent|Day 4 : Auction pending campaign: CampaignImpl [id=1017666705, reachImps=3092, dayStart=5, dayEnd=9, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.868392654382161, mobileCoef=2.456101203531147, budgetMillis=0, advertiser=null]
08/11 14:45:40 FINE agents.DemandAgent|Day 4 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
08/11 14:45:40 FINE agents.DemandAgent|Day 4 :Reporting campaign auction results... CampaignImpl [id=1017666705, reachImps=3092, dayStart=5, dayEnd=9, targetSegment=[YOUNG, HIGH_INCOME], videoCoef=2.868392654382161, mobileCoef=2.456101203531147, budgetMillis=743, advertiser=DummyAdnetwork-5]
08/11 14:45:40 FINE agents.DemandAgent|Day 4 :Reporting UCS auction results... DummyAdnetwork-5[efday=4, level=0.5904900000000002, price=0.06715050465242635] DummyAdnetwork-4[efday=4, level=0.7290000000000001, price=0.09319207316401146] DummyAdnetwork-3[efday=4, level=0.5314410000000002, price=0.05383830010097881] adv1[efday=4, level=1.0, price=0.14771298203307387] DummyAdnetwork-2[efday=4, level=0.6561000000000001, price=0.0801443547553211] DummyAdnetwork-7[efday=4, level=0.81, price=0.11455507912999306] DummyAdnetwork-6[efday=4, level=0.9, price=0.13101853126280458] DummyAdnetwork[efday=4, level=0.47829690000000014, price=0.0] 
08/11 14:45:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@5f0b6db5
08/11 14:45:40 INFO agents.DemandAgent|Day 4 :Notifying new campaign opportunity: CampaignImpl [id=603089313, reachImps=30528, dayStart=6, dayEnd=15, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.2066888419260273, mobileCoef=2.2041863829886057, budgetMillis=0, advertiser=null]
08/11 14:45:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:45:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:45:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:45:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:45:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:45:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:45:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:45:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:45:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:45:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:45:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:45:40 SEVERE demand.CampaignImpl|Campaign #1364089529 impressed while over limit. Current cost: 0.21974318593711648 Budget limit: 0.218
08/11 14:45:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 1364089529, daily limit was: 1326, 0.218 values are: 158.09362694347607, 0.21974318593711648, total limit was: 2147483647, Infinity total values are: 495.84852003205464158.09362694347607, 0.00.21974318593711648
08/11 14:45:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1364089529, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
08/11 14:45:40 SEVERE demand.CampaignImpl|Campaign #133410643 impressed while over limit. Current cost: 0.6099270625092642 Budget limit: 9.077
08/11 14:45:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 133410643, daily limit was: 521, 9.077 values are: 522.4751366890137, 0.6099270625092642, total limit was: 2147483647, Infinity total values are: 10871.44469950381522.4751366890137, 11.54437457582120.6099270625092642
08/11 14:45:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=133410643, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
08/11 14:45:40 SEVERE demand.CampaignImpl|Campaign #745070302 impressed while over limit. Current cost: 0.3293431287148675 Budget limit: 3.312
08/11 14:45:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 745070302, daily limit was: 538, 3.312 values are: 538.8415314566074, 0.3293431287148675, total limit was: 2147483647, Infinity total values are: 4562.243559818084538.8415314566074, 4.6804678121072270.3293431287148675
08/11 14:45:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=745070302, AdNetwork=adv1] due to limit. My name is adv1
08/11 14:45:40 SEVERE demand.CampaignImpl|Campaign #1680697118 impressed while over limit. Current cost: 0.45290681079888073 Budget limit: 7.02
08/11 14:45:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 1680697118, daily limit was: 550, 7.02 values are: 551.4105468978047, 0.45290681079888073, total limit was: 2147483647, Infinity total values are: 8143.499801371946551.4105468978047, 3.9719890769726840.45290681079888073
08/11 14:45:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1680697118, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
08/11 14:45:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 485
08/11 14:45:40 INFO sim.Simulation|***** START OF TIME 4 COMPLETE *****
08/11 14:45:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1777214893423661 Cmp ID: 603089313 Cmp Bid: 11291
08/11 14:45:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.12336649604647976 Cmp ID: 603089313 Cmp Bid: 14294
08/11 14:45:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13194023455681098 Cmp ID: 603089313 Cmp Bid: 20304
08/11 14:45:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.18363489942759265 Cmp ID: 603089313 Cmp Bid: 15717
08/11 14:45:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.16230023328593926 Cmp ID: 603089313 Cmp Bid: 17468
08/11 14:45:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1952357501820851 Cmp ID: 603089313 Cmp Bid: 4915
08/11 14:45:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.16872675626555905 Cmp ID: 603089313 Cmp Bid: 24441
08/11 14:45:41 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.15980937442549303 Cmp ID: 603089313 Cmp Bid: 10903
08/11 14:45:50 INFO sim.Simulation|***** START OF TIME 5 *****
08/11 14:45:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1670524696 at price 6.507
08/11 14:45:50 INFO demand.CampaignImpl|Applied daily limit for campaign #1670524696 at price 6.507
08/11 14:45:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #81333724 at price 5.414
08/11 14:45:50 INFO demand.CampaignImpl|Applied daily limit for campaign #81333724 at price 5.414
08/11 14:45:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #833158839 at price 5.804
08/11 14:45:50 INFO demand.CampaignImpl|Applied daily limit for campaign #833158839 at price 5.804
08/11 14:45:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1017666705 at price 0.743
08/11 14:45:50 INFO demand.CampaignImpl|Applied daily limit for campaign #1017666705 at price 0.743
08/11 14:45:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1364089529 at price 0.218
08/11 14:45:50 INFO demand.CampaignImpl|Applied daily limit for campaign #1364089529 at price 0.218
08/11 14:45:50 INFO agents.DemandAgent|Day 5 : Auction pending campaign: CampaignImpl [id=603089313, reachImps=30528, dayStart=6, dayEnd=15, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.2066888419260273, mobileCoef=2.2041863829886057, budgetMillis=0, advertiser=null]
08/11 14:45:50 FINE agents.DemandAgent|Day 5 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
08/11 14:45:50 FINE agents.DemandAgent|Day 5 :Reporting campaign auction results... CampaignImpl [id=603089313, reachImps=30528, dayStart=6, dayEnd=15, targetSegment=[YOUNG, LOW_INCOME], videoCoef=2.2066888419260273, mobileCoef=2.2041863829886057, budgetMillis=10903, advertiser=DummyAdnetwork-5]
08/11 14:45:50 FINE agents.DemandAgent|Day 5 :Reporting UCS auction results... DummyAdnetwork-5[efday=5, level=0.47829690000000014, price=0.0] DummyAdnetwork-4[efday=5, level=1.0, price=0.18484322439175893] DummyAdnetwork-3[efday=5, level=0.9, price=0.15594869200439831] adv1[efday=5, level=0.5904900000000002, price=0.06979307431125091] DummyAdnetwork-2[efday=5, level=0.6561000000000001, price=0.08177199740853583] DummyAdnetwork-7[efday=5, level=0.7290000000000001, price=0.11049190784904982] DummyAdnetwork-6[efday=5, level=0.5314410000000002, price=0.06098773278572557] DummyAdnetwork[efday=5, level=0.81, price=0.13860846436421248] 
08/11 14:45:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@22af2523 event: tau.tac.adx.messages.UserClassificationServiceNotification@d94923f
08/11 14:45:50 INFO agents.DemandAgent|Day 5 :Notifying new campaign opportunity: CampaignImpl [id=158740733, reachImps=2048, dayStart=7, dayEnd=16, targetSegment=[FEMALE, YOUNG, HIGH_INCOME], videoCoef=2.795325726711117, mobileCoef=2.2943165358450335, budgetMillis=0, advertiser=null]
08/11 14:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
08/11 14:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for hfn
08/11 14:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
08/11 14:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for ehow
08/11 14:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
08/11 14:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
08/11 14:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
08/11 14:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
08/11 14:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
08/11 14:45:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
08/11 14:45:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
08/11 14:45:50 SEVERE demand.CampaignImpl|Campaign #1364089529 impressed while over limit. Current cost: 0.22148008046437903 Budget limit: 0.218
08/11 14:45:50 SEVERE agents.DemandAgent|Day 5 :Campaign limit expired Impressed while over limit: 1364089529, daily limit was: 830, 0.218 values are: 257.30777958165083, 0.22148008046437903, total limit was: 2147483647, Infinity total values are: 653.9421469755307257.30777958165083, 0.219743185937116480.22148008046437903
08/11 14:45:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1364089529, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
08/11 14:45:50 SEVERE demand.CampaignImpl|Campaign #1670524696 impressed while over limit. Current cost: 1.6144750271277584 Budget limit: 6.507
08/11 14:45:50 SEVERE agents.DemandAgent|Day 5 :Campaign limit expired Impressed while over limit: 1670524696, daily limit was: 2578, 6.507 values are: 2578.031943038549, 1.6144750271277584, total limit was: 2147483647, Infinity total values are: 6197.953144540382578.031943038549, 7.146764242480911.6144750271277584
08/11 14:45:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1670524696, AdNetwork=DummyAdnetwork] due to limit. My name is DummyAdnetwork
08/11 14:45:50 SEVERE demand.CampaignImpl|Campaign #81333724 impressed while over limit. Current cost: 2.7163440230014486 Budget limit: 5.414
08/11 14:45:50 SEVERE agents.DemandAgent|Day 5 :Campaign limit expired Impressed while over limit: 81333724, daily limit was: 4704, 5.414 values are: 4704.601615040401, 2.7163440230014486, total limit was: 2147483647, Infinity total values are: 10474.71603464714704.601615040401, 0.9318130656448682.7163440230014486
08/11 14:45:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=81333724, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
08/11 14:45:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 430
08/11 14:45:50 INFO sim.Simulation|***** START OF TIME 5 COMPLETE *****
08/11 14:45:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.13959533219904083 Cmp ID: 158740733 Cmp Bid: 39
08/11 14:45:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.10034721448220382 Cmp ID: 158740733 Cmp Bid: 424
08/11 14:45:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from adv1 : UCS Bid: 0.11069869685842555 Cmp ID: 158740733 Cmp Bid: 1653
08/11 14:45:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.14043797684486514 Cmp ID: 158740733 Cmp Bid: 949
08/11 14:45:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.12504608097407888 Cmp ID: 158740733 Cmp Bid: 1179
08/11 14:45:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.11837252161090871 Cmp ID: 158740733 Cmp Bid: 1232
08/11 14:45:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.18456389507099413 Cmp ID: 158740733 Cmp Bid: 1997
08/11 14:45:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1527094747444988 Cmp ID: 158740733 Cmp Bid: 707
08/11 14:46:00 INFO sim.Simulation|***** START OF TIME 6 *****
08/11 14:46:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #833158839 at price 5.804
08/11 14:46:00 INFO demand.CampaignImpl|Applied daily limit for campaign #833158839 at price 5.804
08/11 14:46:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #603089313 at price 10.903
