15/11 11:30:00 FINE sim.Admin|Log for simulation 3 started
15/11 11:30:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1470429600, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
15/11 11:30:30 SEVERE demand.CampaignImpl|Campaign #1400773530 impressed while over limit. Current cost: 1.5378582652483057 Budget limit: 1.536
15/11 11:30:30 SEVERE agents.DemandAgent|Day 3 :Campaign limit expired Impressed while over limit: 1400773530, daily limit was: 3092, 1.536 values are: 964.2314109543087, 1.5378582652483057, total limit was: 2147483647, Infinity total values are: 0.0964.2314109543087, 0.01.5378582652483057
15/11 11:30:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1400773530, AdNetwork=adv1] due to limit. My name is adv1
15/11 11:30:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 729
15/11 11:30:30 INFO sim.Simulation|***** START OF TIME 3 COMPLETE *****
15/11 11:30:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from adv1 : UCS Bid: 0.18863535216017208 Cmp ID: 1127583390 Cmp Bid: 253
15/11 11:30:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1764571114270418 Cmp ID: 1127583390 Cmp Bid: 54
15/11 11:30:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1509833332030951 Cmp ID: 1127583390 Cmp Bid: 246
15/11 11:30:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.10265759835391249 Cmp ID: 1127583390 Cmp Bid: 505
15/11 11:30:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.11100938975364034 Cmp ID: 1127583390 Cmp Bid: 338
15/11 11:30:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.18529386790980393 Cmp ID: 1127583390 Cmp Bid: 232
15/11 11:30:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1114588744935937 Cmp ID: 1127583390 Cmp Bid: 75
15/11 11:30:31 FINE agents.DemandAgent|Day 3 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.11544156122974276 Cmp ID: 1127583390 Cmp Bid: 443
15/11 11:30:40 INFO sim.Simulation|***** START OF TIME 4 *****
15/11 11:30:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1400773530 at price 1.536
15/11 11:30:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1400773530 at price 1.536
15/11 11:30:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #463813514 at price 3.037
15/11 11:30:40 INFO demand.CampaignImpl|Applied daily limit for campaign #463813514 at price 3.037
15/11 11:30:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2036338881 at price 0.403
15/11 11:30:40 INFO demand.CampaignImpl|Applied daily limit for campaign #2036338881 at price 0.403
15/11 11:30:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #490464084 at price 3.037
15/11 11:30:40 INFO demand.CampaignImpl|Applied daily limit for campaign #490464084 at price 3.037
15/11 11:30:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2008374946 at price 1.932
15/11 11:30:40 INFO demand.CampaignImpl|Applied daily limit for campaign #2008374946 at price 1.932
15/11 11:30:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1470429600 at price 3.312
15/11 11:30:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1470429600 at price 3.312
15/11 11:30:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #701332799 at price 0.523
15/11 11:30:40 INFO demand.CampaignImpl|Applied daily limit for campaign #701332799 at price 0.523
15/11 11:30:40 INFO agents.DemandAgent|Day 4 : Auction pending campaign: CampaignImpl [id=1127583390, reachImps=512, dayStart=5, dayEnd=14, targetSegment=[HIGH_INCOME, YOUNG, FEMALE], videoCoef=2.140129556009985, mobileCoef=1.5283824779447304, budgetMillis=0, advertiser=null]
15/11 11:30:40 FINE agents.DemandAgent|Day 4 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
15/11 11:30:40 FINE agents.DemandAgent|Day 4 :Reporting campaign auction results... CampaignImpl [id=1127583390, reachImps=512, dayStart=5, dayEnd=14, targetSegment=[HIGH_INCOME, YOUNG, FEMALE], videoCoef=2.140129556009985, mobileCoef=1.5283824779447304, budgetMillis=75, advertiser=DummyAdnetwork]
15/11 11:30:40 FINE agents.DemandAgent|Day 4 :Reporting UCS auction results... DummyAdnetwork-5[efday=4, level=0.5314410000000002, price=0.05599055233001376] DummyAdnetwork-4[efday=4, level=0.6561000000000001, price=0.08351311271960725] DummyAdnetwork-3[efday=4, level=1.0, price=0.18885156122078034] adv1[efday=4, level=0.7290000000000001, price=0.10565752318342073] DummyAdnetwork-2[efday=4, level=0.9, price=0.16983546416107922] DummyAdnetwork-7[efday=4, level=0.81, price=0.1253196741904698] DummyAdnetwork-6[efday=4, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=4, level=0.5904900000000002, price=0.0677376805547633] 
15/11 11:30:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6cf23e4c event: tau.tac.adx.messages.UserClassificationServiceNotification@77fb7a8
15/11 11:30:40 INFO agents.DemandAgent|Day 4 :Notifying new campaign opportunity: CampaignImpl [id=1151146276, reachImps=9180, dayStart=6, dayEnd=15, targetSegment=[LOW_INCOME, MALE, YOUNG], videoCoef=2.7655919808000853, mobileCoef=1.6608211721127097, budgetMillis=0, advertiser=null]
15/11 11:30:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
15/11 11:30:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
15/11 11:30:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
15/11 11:30:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
15/11 11:30:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
15/11 11:30:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
15/11 11:30:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
15/11 11:30:40 SEVERE demand.CampaignImpl|Campaign #1400773530 impressed while over limit. Current cost: 1.5402016022932112 Budget limit: 1.536
15/11 11:30:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 1400773530, daily limit was: 3092, 1.536 values are: 587.087919140099, 1.5402016022932112, total limit was: 2147483647, Infinity total values are: 964.2314109543087587.087919140099, 1.53785826524830571.5402016022932112
15/11 11:30:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=1400773530, AdNetwork=adv1] due to limit. My name is adv1
15/11 11:30:40 SEVERE demand.CampaignImpl|Campaign #2008374946 impressed while over limit. Current cost: 0.01509880083587451 Budget limit: 1.932
15/11 11:30:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 2008374946, daily limit was: 148, 1.932 values are: 149.41432759083742, 0.01509880083587451, total limit was: 2147483647, Infinity total values are: 1976.9331067949286149.41432759083742, 3.0731197780419190.01509880083587451
15/11 11:30:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2008374946, AdNetwork=DummyAdnetwork-4] due to limit. My name is DummyAdnetwork-4
15/11 11:30:40 SEVERE demand.CampaignImpl|Campaign #2036338881 impressed while over limit. Current cost: 0.4043683539019488 Budget limit: 0.403
15/11 11:30:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 2036338881, daily limit was: 764, 0.403 values are: 442.3767121002327, 0.4043683539019488, total limit was: 2147483647, Infinity total values are: 56.58210360754951442.3767121002327, 0.00.4043683539019488
15/11 11:30:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=2036338881, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
15/11 11:30:40 SEVERE demand.CampaignImpl|Campaign #490464084 impressed while over limit. Current cost: 0.913384890020748 Budget limit: 3.037
15/11 11:30:40 SEVERE agents.DemandAgent|Day 4 :Campaign limit expired Impressed while over limit: 490464084, daily limit was: 1888, 3.037 values are: 1888.7001480521496, 0.913384890020748, total limit was: 2147483647, Infinity total values are: 1902.08870869251131888.7001480521496, 0.00.913384890020748
15/11 11:30:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=490464084, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
15/11 11:30:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 410
15/11 11:30:40 INFO sim.Simulation|***** START OF TIME 4 COMPLETE *****
15/11 11:30:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.14510256610265476 Cmp ID: 1151146276 Cmp Bid: 4147
15/11 11:30:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.14628574352028573 Cmp ID: 1151146276 Cmp Bid: 4771
15/11 11:30:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13840462678001908 Cmp ID: 1151146276 Cmp Bid: 346
15/11 11:30:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.11028345238712375 Cmp ID: 1151146276 Cmp Bid: 3602
15/11 11:30:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.13138494915505472 Cmp ID: 1151146276 Cmp Bid: 2526
15/11 11:30:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.18876446510886685 Cmp ID: 1151146276 Cmp Bid: 8993
15/11 11:30:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.11956881740781508 Cmp ID: 1151146276 Cmp Bid: 4125
15/11 11:30:40 FINE agents.DemandAgent|Day 4 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1291228740861993 Cmp ID: 1151146276 Cmp Bid: 5471
15/11 11:30:50 INFO sim.Simulation|***** START OF TIME 5 *****
15/11 11:30:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1400773530 at price 1.536
15/11 11:30:50 INFO demand.CampaignImpl|Applied daily limit for campaign #1400773530 at price 1.536
15/11 11:30:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1127583390 at price 0.075
15/11 11:30:50 INFO demand.CampaignImpl|Applied daily limit for campaign #1127583390 at price 0.075
15/11 11:30:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #490464084 at price 3.037
15/11 11:30:50 INFO demand.CampaignImpl|Applied daily limit for campaign #490464084 at price 3.037
15/11 11:30:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #701332799 at price 0.523
15/11 11:30:50 INFO demand.CampaignImpl|Applied daily limit for campaign #701332799 at price 0.523
15/11 11:30:50 INFO agents.DemandAgent|Day 5 : Auction pending campaign: CampaignImpl [id=1151146276, reachImps=9180, dayStart=6, dayEnd=15, targetSegment=[LOW_INCOME, MALE, YOUNG], videoCoef=2.7655919808000853, mobileCoef=1.6608211721127097, budgetMillis=0, advertiser=null]
15/11 11:30:50 INFO demand.CampaignImpl|Campaign 2036338881 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=498.9588157077822, otherImps=0.0, cost=0.4043683539019488] Reach 775 ERR 0.40637266460133326 Budget 0.403 Revenue 0.1637681838343373
15/11 11:30:50 FINE agents.DemandAgent|Day 5 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 0.6438235987608DummyAdnetwork-7: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
15/11 11:30:50 FINE agents.DemandAgent|Day 5 :Reporting campaign auction results... CampaignImpl [id=1151146276, reachImps=9180, dayStart=6, dayEnd=15, targetSegment=[LOW_INCOME, MALE, YOUNG], videoCoef=2.7655919808000853, mobileCoef=1.6608211721127097, budgetMillis=3601, advertiser=DummyAdnetwork-4]
15/11 11:30:50 FINE agents.DemandAgent|Day 5 :Reporting UCS auction results... DummyAdnetwork-5[efday=5, level=0.9, price=0.15881140028433763] DummyAdnetwork-4[efday=5, level=0.5314410000000002, price=0.05455645672680162] DummyAdnetwork-3[efday=5, level=0.47829690000000014, price=0.0] adv1[efday=5, level=1.0, price=0.18529386790980393] DummyAdnetwork-2[efday=5, level=0.7290000000000001, price=0.08415689813648249] DummyAdnetwork-7[efday=5, level=0.6561000000000001, price=0.07312816755524684] DummyAdnetwork-6[efday=5, level=0.5904900000000002, price=0.0655499345556271] DummyAdnetwork[efday=5, level=0.81, price=0.12229649989450703] 
15/11 11:30:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@6cf23e4c event: tau.tac.adx.messages.UserClassificationServiceNotification@2245d8ce
15/11 11:30:50 INFO agents.DemandAgent|Day 5 :Notifying new campaign opportunity: CampaignImpl [id=1493035481, reachImps=5411, dayStart=7, dayEnd=11, targetSegment=[OLD], videoCoef=2.9008862708790466, mobileCoef=1.9633457576677134, budgetMillis=0, advertiser=null]
15/11 11:30:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
15/11 11:30:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for bestbuy
15/11 11:30:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
15/11 11:30:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
15/11 11:30:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
15/11 11:30:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
15/11 11:30:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
15/11 11:30:50 SEVERE demand.CampaignImpl|Campaign #490464084 impressed while over limit. Current cost: 0.0 Budget limit: 3.037
15/11 11:30:50 SEVERE agents.DemandAgent|Day 5 :Campaign limit expired Impressed while over limit: 490464084, daily limit was: 1134, 3.037 values are: 1134.3536563733005, 0.0, total limit was: 2147483647, Infinity total values are: 3790.78885674466071134.3536563733005, 0.9133848900207480.0
15/11 11:30:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=490464084, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
15/11 11:30:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 423
15/11 11:30:50 INFO sim.Simulation|***** START OF TIME 5 COMPLETE *****
15/11 11:30:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.18742783270434307 Cmp ID: 1493035481 Cmp Bid: 4738
15/11 11:30:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.10356223313408243 Cmp ID: 1493035481 Cmp Bid: 4888
15/11 11:30:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.10369842912564403 Cmp ID: 1493035481 Cmp Bid: 5157
15/11 11:30:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.14754832341783702 Cmp ID: 1493035481 Cmp Bid: 252
15/11 11:30:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.10755205682691196 Cmp ID: 1493035481 Cmp Bid: 3932
15/11 11:30:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1279859730938726 Cmp ID: 1493035481 Cmp Bid: 1321
15/11 11:30:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.1120862939278327 Cmp ID: 1493035481 Cmp Bid: 5341
15/11 11:30:50 FINE agents.DemandAgent|Day 5 :Got AdNetBidMessage from adv1 : UCS Bid: 0.15355610361220157 Cmp ID: 1493035481 Cmp Bid: 328
15/11 11:31:00 INFO sim.Simulation|***** START OF TIME 6 *****
15/11 11:31:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1127583390 at price 0.075
15/11 11:31:00 INFO demand.CampaignImpl|Applied daily limit for campaign #1127583390 at price 0.075
15/11 11:31:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1400773530 at price 1.536
15/11 11:31:00 INFO demand.CampaignImpl|Applied daily limit for campaign #1400773530 at price 1.536
15/11 11:31:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1151146276 at price 3.601
15/11 11:31:00 INFO demand.CampaignImpl|Applied daily limit for campaign #1151146276 at price 3.601
15/11 11:31:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #701332799 at price 0.523
15/11 11:31:00 INFO demand.CampaignImpl|Applied daily limit for campaign #701332799 at price 0.523
15/11 11:31:00 INFO agents.DemandAgent|Day 6 : Auction pending campaign: CampaignImpl [id=1493035481, reachImps=5411, dayStart=7, dayEnd=11, targetSegment=[OLD], videoCoef=2.9008862708790466, mobileCoef=1.9633457576677134, budgetMillis=0, advertiser=null]
15/11 11:31:00 INFO demand.CampaignImpl|Campaign 1470429600 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=3916.343729586774, otherImps=0.0, cost=7.912916370586632] Reach 3312 ERR 1.1297533904174653 Budget 3.312 Revenue 3.741743229062645
15/11 11:31:00 INFO demand.CampaignImpl|Campaign 2008374946 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=2126.347434385766, otherImps=0.0, cost=3.0882185788777936] Reach 1932 ERR 1.082612296772395 Budget 1.932 Revenue 2.091606957364267
15/11 11:31:00 INFO demand.CampaignImpl|Campaign 490464084 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=4925.142513117961, otherImps=0.0, cost=0.913384890020748] Reach 3037 ERR 1.2496564539402368 Budget 3.037 Revenue 3.795206650616499
15/11 11:31:00 INFO demand.CampaignImpl|Campaign 1045934031 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=71.03374933864995, otherImps=0.0, cost=0.015999905339402643] Reach 1932 ERR 0.0073101318405162895 Budget 1.932 Revenue 0.01412317471587747
15/11 11:31:00 INFO demand.CampaignImpl|Campaign 169401151 ended for advertiser DummyAdnetwork-2. Stats CampaignStats [tartgetedImps=1687.5266488668467, otherImps=0.0, cost=4.688202355190695] Reach 6507 ERR 0.07101712970409665 Budget 6.507 Revenue 0.46210846298455693
15/11 11:31:00 INFO demand.CampaignImpl|Campaign 756942390 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=20983.08438196301, otherImps=0.0, cost=10.245473522254114] Reach 10490 ERR 1.289401116136732 Budget 10.49 Revenue 13.52581770827432
